 Date , Latitude , Longitude , Location , Species , Adult M , Adult F , Adult , Subadult , Polar bear condition , Polar bear den , Cub/calf/pup , Bear cubs , Dead/alive , Unidentified , Total , Habitat , Occurrence remark 
 2014-08-03 ,76.57,13.82, WSW Hornsund , physeter macrocephalus ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-08-03 ,76.5666666666666,13.8333333333333, SW Spitsbergen , physeter macrocephalus ,0,0,1,0,0, ,0,0, unknown ,0,1, water ," 10.09-14, sd 553m, spouting & fluked - only, I think, my second Spits. record! "
 2016-08-02 ,78.8422698974609,11.372296333313, , physeter macrocephalus ,0,0,0,0, , ,0, , unknown ,1,1, , 
 2016-08-07 ,78.6883333333333,10.3416666666666, , physeter macrocephalus ,0,0,0,0, , ,0, , dead ,1,1, , Spermhval 
 2016-10-12 ,79.7,9.85, Smeerenburgfjorden , physeter macrocephalus ,0,0,0,0, , ,0, , unknown ,1,1, land , 
 2003-06-25 ,73.4333333333333,11.85, , physeter macrocephalus , , ,1, , , , , , , ,1, water , 1 males 
 2003-06-25 ,73.4833333333333,11.9166666666667, , physeter macrocephalus , , ,1, , , , , , , ,1, water , 1 males 
 2003-06-25 ,73.0833333333333,9, , physeter macrocephalus , , ,1, , , , , , , ,1, water , 1 males 
 2005-06-06 ,69.95,17.55, , physeter macrocephalus , , , , , , , , , , ,1, unknown , LBSV 
 2006-07-25 ,80.69297,20.89147, Phippsøya , physeter macrocephalus , , , , , , , , , , ,1, , Long dead 2005? 
 2006-08-17 ,77.55703,15.05983, , physeter macrocephalus , , ,1, , , , , , , ,1, ," dead, fairly fresh. 1 males "
 2007-02-24 ,71.1,16.9, , physeter macrocephalus , , , , , , , , , , ,1, unknown , TF 
 2008-07-15 ,69.0053333333333,15.6666666666667, , physeter macrocephalus , , , , , , , , , , ,1, unknown , Mork 
 2008-07-15 ,70.0008333333333,15.3333333333333, , physeter macrocephalus , , , , , , , , , , ,1, unknown , Ulland 
 2009-07-14 ,69.37,15.7183333333333, , physeter macrocephalus , , , , , , , , , , ,1, unknown , KV SVALBARD 
 2009-07-14 ,69.37,15.7183333333333, , physeter macrocephalus , , , , , , , , , , ,1, unknown , KV SVALBARD 
 2009-07-28 ,70.28,16.0533333333333, , physeter macrocephalus , , , , , , , , , , ,1, unknown , GOTAAS 
 2009-07-29 ,70.7933333333333,16.94, , physeter macrocephalus , , , , , , , , , , ,1, unknown , STENSVEHAGEN 
 2011-06-15 ,68.9166666666667,13.3666666666667, 68 55 N -13 22 E , physeter macrocephalus , , , , , , , , , , ,1, unknown , Elset 
 2003-08-07 ,74.5,16.2166666666667, , physeter macrocephalus , , , , , , , , , , ,2, unknown , 
 2003-08-07 ,74.5,16.2166666666667, , physeter macrocephalus , , , , , , , , , , ,2, unknown , 
 2007-08-13 ,74.3173,12.5333, , physeter macrocephalus , , , , , , , , , , ,2, , 
 2007-08-13 ,74.5166666666667,12.9, , physeter macrocephalus , , , , , , , , , , ,2, unknown , 
 2009-09-01 ,76.2833333333333,12.8666666666667, , physeter macrocephalus , , , , , , , , , , ,2, unknown , 
 2011-08-14 ,74.3039627075195,16.2565898895264, , physeter macrocephalus , , , , , , , , , , ,2, water , 
 2003-06-25 ,73.2333333333333,10.0333333333333, , physeter macrocephalus , , ,2, , , , , , , ,2, water , 2 males 
 2011-06-15 ,69.3833333333333,13.7166666666667, 69 23N - 13 43E , physeter macrocephalus , , , , , , , , , , ,2, unknown , Rabben 
 2005-08-05 ,76.5333333333333,28.9166666666667, , physeter macrocephalus , , , , , , , , , , ,3, unknown , LYNGSTAD 
 2007-08-14 ,74.5276,15.3575, , physeter macrocephalus , , , , , , , , , , ,3, , 
 2009-09-01 ,75.7166666666667,11.05, , physeter macrocephalus , , , , , , , , , , ,3, unknown , 
 2013-01-26 ,69.26,15.55, , physeter macrocephalus , , , , , , , , , , ,3, unknown , Spermhval 
 2007-09-03 ,79.695,13.917, woodfjorden , physeter macrocephalus , , ,2, , , , , , , ,4, water , 2 males 
 2007-09-02 ,79.59924,12.95015, Liefdefjorden , physeter macrocephalus , , ,2, , , , , , , ,4, water , 2 males 
 2009-05-26 ,69.4366666666667,14.5283333333333, , physeter macrocephalus , , , , , , , , , , ,4, unknown , KV SVALBARD 
 2010-08-28 ,76.05,22.9333333333333, Spermhval , physeter macrocephalus , , , , , , , , , , ,5, unknown , 
 2003-05-01 ,79.007,11.728, Kongsfjorden , pusa hispida , , , , , , , , , , ,0, ice , A lot of individuals 
 1998-08-22 ,78.236,15.655, LYR 1 , pusa hispida , , , , , , , , , , ,1, , 
 1998-08-23 ,78.236,15.655, LYR 2 , pusa hispida , , , , , , , , , , ,1, , 
 2000-08-01 ,76.978,15.782, Hornsund , pusa hispida , , , , , , , , , , ,1, water , 
 2000-08-02 ,77.558,15.063, Kapp Toscan , pusa hispida , , , , , , , , , , ,1, water , 
 2000-08-03 ,78.662,14.695, Coraholmen , pusa hispida , , , , , , , , , , ,1, water , 
 2000-08-08 ,79.49,19.422, Alkefjellet , pusa hispida , , , , , , , , , , ,1, water , 
 2002-08-13 ,80.637,22.572, Nordauslandet , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-17 ,78.237,21.627, Freemansundet , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-18 ,76.998,15.96, Hornsund , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-19 ,78.217,13.856, Alkhornet , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-22 ,79.722,12.125, Raudfjorden , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-23 ,80.35,23.167, Relicbukta , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-23 ,80.048,22.476, Wordiebukta , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-24 ,80.664,24.959, Karl12 Øya , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-24 ,80.14,28.095, Storeøya , pusa hispida , , , , , , , , , , ,1, , 
 2002-08-31 ,78.6833333333333,10.0166666666667, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2002-09-01 ,78.5333333333333,4.25, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2003-04-05 ,77.102,18.96, Storfjorden , pusa hispida , , , , , , , , , , ,1, , 
 2003-06-29 ,77.558,15.063, Kapp Toscana , pusa hispida , , , , , , , , , , ,1, , 
 2003-07-01 ,79.3,11.619, Lillienhookfjorden , pusa hispida , , , , , , , , , , ,1, , 
 2003-07-09 ,79.685,11.133, Smeerenburgfjorden , pusa hispida , , , , , , , , , , ,1, , 
 2003-07-12 ,77.558,15.063, Kapp Toscana , pusa hispida , , , , , , , , , , ,1, , 
 2003-07-12 ,77.663,14.674, Midterhuken , pusa hispida , , , , , , , , , , ,1, , 
 2003-07-12 ,77.702,14.679, Akseløya , pusa hispida , , , , , , , , , , ,1, , 
 2003-07-19 ,75.3034,23.091, , pusa hispida , , , , , , , , , , ,1, , 
 2003-08-30 ,78.236,15.625, LYR 1 , pusa hispida , , , , , , , , , , ,1, , 
 2003-08-31 ,78.971,12.134, Blomstrandhvaløya , pusa hispida , , , , , , , , , , ,1, , 
 2003-09-01 ,79.594,12.843, Liefdefjorden , pusa hispida , , , , , , , , , , ,1, , 
 2004-08-16 ,80.131,23.57, Tvillingstakken , pusa hispida , , , , , , , , , , ,1, water , 
 2004-08-18 ,80.123,21.62, Rijpbreen , pusa hispida , , ,1, , , , , , , ,1, , 
 2004-08-25 ,79.822,11.849, Birgenfjord , pusa hispida , , , , , , , , , , ,1, , 
 2005-07-13 ,79.7520555555556,18.306, , pusa hispida , , , , , , , , , , ,1, ice , 
 2005-07-13 ,79.6220833333333,18.58025, , pusa hispida , , , , , , , , , , ,1, ice , 
 2005-08-20 ,77.671,14.694, Midterhuken , pusa hispida , , , , , , , , , , ,1, , 
 2005-08-22 ,78.953,12.135, Kongsfjorden , pusa hispida , , , , , , , , , , ,1, , 
 2005-08-26 ,80.094,31.419, Andréeneset , pusa hispida , , , , , , , , , , ,1, , 
 2005-09-01 ,79.867,11.587, Ytre Norskøya , pusa hispida , , , , , , , , , , ,1, , 
 2006-06-16 ,78.254,21.515, Freemansundet , pusa hispida , , , , , , , , , , ,1, water , 
 2006-06-24 ,80.484,19.813, Beverlysundet , pusa hispida , , , , , , , , , , ,1, water , 
 2006-07-17 ,77.046,15.93, Burgerbukta , pusa hispida , , , , , , , , , , ,1, water , 
 2006-07-18 ,77.3833333333333,22.5833333333333, Andreetangen , pusa hispida , , , , , , , , , , ,1, water , 
 2006-07-22 ,79.555,11.182, Magdalenefjorden , pusa hispida , , , , , , , , , , ,1, water , 
 2006-08-20 ,79.713,26.643, Isispynten , pusa hispida , , , , , , , , , , ,1, water , 
 2006-08-31 ,80.243,33.356, Kræmerpynten , pusa hispida , , ,1, , , , , , , ,1, water , 
 2006-09-01 ,79.589,26.048, Austfonna , pusa hispida , , , , , , , , , , ,1, water , 
 2006-09-03 ,77.046,15.93, Burgerbukta , pusa hispida , , , , , , , , , , ,1, water , 
 2006-09-11 ,78.7768333333333,6.67666666666667, , pusa hispida , , , , , , , , , , ,1, , 
 2006-09-11 ,78.7768333333333,6.67666666666667, , pusa hispida , , , , , , , , , , ,1, , 
 2006-09-13 ,78.7115,3.08383333333333, , pusa hispida , , , , , , , , , , ,1, , 
 2006-09-20 ,80.5964,32.3886, , pusa hispida , , , , , , , , , , ,1, , 
 2006-09-20 ,80.9833333333333,32.6333333333333, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-05-06 ,78.318,18.869, Mohbukta , pusa hispida , , , , , , , , , , ,1, , 
 2007-06-30 ,79.5668,12.834, Lernerøyane , pusa hispida , , ,1, , , , , , , ,1, , 
 2007-07-05 ,80.508,22.775, Kapp Platen , pusa hispida , , , , , , , , , , ,1, land , 
 2007-07-05 ,79.635,18.243, Kapp Fanshawe , pusa hispida , , , , , , , , , , ,1, , 
 2007-07-06 ,80.267,25.359, Kapp Brun , pusa hispida , , , , , , , , , , ,1, land , 
 2007-07-08 ,72.0166666666667,-13.8833333333333, , pusa hispida , , , , , , , , , , ,1, water ," Quite heavy fog, but lifting "
 2007-07-10 ,73.0333333333333,-13.7833333333333, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-12 ,79.955,18.4208, Krokøya , pusa hispida , , ,1, , , , , , , ,1, , 
 2007-07-12 ,77.042,15.94, Burger bukta , pusa hispida , , ,1, , , , , , , ,1, water , 1 males 
 2007-07-13 ,73.0133333333333,-15.8233333333333, , pusa hispida , , , , , , , , , , ,1, unknown ," Also saw lomvies and little auks, and old (a few days) polar bear tracks from a medium sized bear "
 2007-07-14 ,73.965,-13.7216666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-14 ,73.95,-13.9, , pusa hispida , , , , , , , , , , ,1, unknown , Dense fog 
 2007-07-14 ,77.0333333333333,14.7166666666667, Hornsund , pusa hispida , , , , , , , , , , ,1, , 
 2007-07-14 ,80.3679,18.2934, Purchasneset , pusa hispida , , , , , , , , , , ,1, , 
 2007-07-15 ,74.0333333333333,-13.4833333333333, , pusa hispida , , , , , , , , , , ,1, water , Fog. Seal in the water 
 2007-07-15 ,74.3166666666667,-13.1333333333333, , pusa hispida , , , , , , , , , , ,1, unknown , Fog 
 2007-07-16 ,74.545,-13.23, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-16 ,74.5333333333333,-13.2166666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Nice weather. Frequently spots ringed seals in this area 
 2007-07-16 ,74.4166666666667,-13.8666666666667, , pusa hispida , , , , , , , , , , ,1, ice , Went in the water 80 m from the boat 
 2007-07-16 ,74.3833333333333,-13.95, , pusa hispida , , , , , , , , , , ,1, ice ," Boat sorrunded by 6-7/10 ice, seal is in 2/10 ice. Went in the water 100 m from the boat "
 2007-07-16 ,74.315,-13.4316666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water. Also saw ivory gull 
 2007-07-16 ,74.555,-13.0966666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Seal was in the water. Also saw lomvie 
 2007-07-16 ,74.5833333333333,-13.0166666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Nice weather. Also saw a long-tailed duck 
 2007-07-16 ,74.5833333333333,-13.0166666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-16 ,74.6333333333333,-12.6833333333333, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water. Also saw an arctic tern 
 2007-07-16 ,74.4166666666667,-13.8666666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Nice weather 
 2007-07-16 ,74.545,-13.23, , pusa hispida , , , , , , , , , , ,1, ice , Seal was on an ice floe 
 2007-07-16 ,74.3833333333333,-13.95, , pusa hispida , , , , , , , , , , ,1, unknown , Nice weather. Also saw an ivory gull 
 2007-07-16 ,74.5333333333333,-13.2166666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-18 ,75.6166666666667,-8.3, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-18 ,75.6166666666667,-8.3, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water. Also saw skua and parasitic skua 
 2007-07-18 ,75.6166666666667,-8.3, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-18 ,75.6333333333333,-8.25, , pusa hispida , , , , , , , , , , ,1, ice ," Dense fog, lay on a tiny piece of ice "
 2007-07-19 ,73.9,-13.0333333333333, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water. Also saw a little auk and several fulmars 
 2007-07-19 ,74.0693333333333,-12.615, , pusa hispida , , , , , , , , , , ,1, ice ," Seal on a 10-30 m ice floe. Also saw long-tailed skua, 20 kittiwake, 10-20 fulmar, arctic tern "
 2007-07-19 ,73.955,-13.3933333333333, , pusa hispida , , , , , , , , , , ,1, ice , Seal on a 10-30 m ice floe. Also saw red (grey) phalarope and lesser black-backed gull 
 2007-07-19 ,73.9366666666667,-19.33, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-20 ,73.6166666666667,-12.8166666666667, , pusa hispida , , , , , , , , , , ,1, water ," Sunny, clear, calm weather. Seal was in the water. Also saw a skua chased by a kittiwake "
 2007-07-20 ,73.2833333333333,-12.95, , pusa hispida , , , , , , , , , , ,1, unknown ," Sunny, clear, calm weather "
 2007-07-21 ,72.6,-15.0833333333333, , pusa hispida , , , , , , , , , , ,1, unknown , Complete overcast 
 2007-07-21 ,77.042,15.94, Burger bukta , pusa hispida , , , , , , , , , , ,1, , 
 2007-07-21 ,72.5583333333333,-15.945, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-21 ,72.55,-15.8833333333333, , pusa hispida , , , , , , , , , , ,1, ice ," Seal was on an ice floe, 30 m from the ship "
 2007-07-21 ,72.7833333333333,-14.5833333333333, , pusa hispida , , , , , , , , , , ,1, ice ," Complete overcast. Approached with the jet, went in the water 400 m from the boat "
 2007-07-21 ,72.7833333333333,-14.5833333333333, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-22 ,72.2166666666667,-16.6, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-22 ,72.2666666666667,-16.75, , pusa hispida , , , , , , , , , , ,1, ice , Seal on the ice 
 2007-07-22 ,72.2666666666667,-16.75, , pusa hispida , , , , , , , , , , ,1, unknown , Clear conditions 
 2007-07-22 ,71.9666666666667,-16.25, , pusa hispida , , , , , , , , , , ,1, unknown , Also saw a carcass from a ringed seal 
 2007-07-22 ,72.0333333333333,-16.1833333333333, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-22 ,72.35,-16.7666666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Clear conditions 
 2007-07-22 ,72.2666666666667,-16.7666666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal was in the water 
 2007-07-22 ,72.2166666666667,-16.6, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-22 ,72.2166666666667,-16.6, , pusa hispida , , , , , , , , , , ,1, ice , Seal on the ice 
 2007-07-22 ,72,-16.2166666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Also saw a group (6) of ivory gulls 
 2007-07-23 ,71.7833333333333,-16.7166666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Grey weather 
 2007-07-23 ,71.8566666666667,-16.4133333333333, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-23 ,71.0833333333333,-16.6, , pusa hispida , , , , , , , , , , ,1, unknown , Grey weather 
 2007-07-24 ,70.5333333333333,-19.2833333333333, , pusa hispida , , , , , , , , , , ,1, water ," Sun, bright clear sky. Seal was in the water "
 2007-07-24 ,70.5333333333333,-19.2833333333333, , pusa hispida , , , , , , , , , , ,1, water ," Sun, bright clear sky. Seal was in the water "
 2007-07-24 ,70.55,-19.0333333333333, , pusa hispida , , , , , , , , , , ,1, unknown ," Sun, bright clear sky "
 2007-07-24 ,70.0055,-19.32, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-24 ,70.5666666666667,-19.35, , pusa hispida , , , , , , , , , , ,1, unknown ," Sun, bright clear sky "
 2007-07-25 ,72.2266666666667,-15.6918333333333, , pusa hispida , , , , , , , , , , ,1, unknown , Grey weather 
 2007-07-25 ,72.12,-17.4783333333333, , pusa hispida , , , , , , , , , , ,1, unknown , Grey weather 
 2007-07-25 ,72.2025,-15.1091666666667, , pusa hispida , , , , , , , , , , ,1, unknown ," Grey weather, fog, drizzle. Also saw several little auks and kittiwakes "
 2007-07-25 ,72.2211666666667,-15.5871666666667, , pusa hispida , , , , , , , , , , ,1, water , Grey weather. Seal in the water. Also saw little auks 
 2007-07-26 ,73.1016666666667,-15.1916666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-26 ,73.26,-14.2733333333333, , pusa hispida , , , , , , , , , , ,1, ice , Seal went in the water 
 2007-07-26 ,73.1381666666667,-14.921, , pusa hispida , , , , , , , , , , ,1, unknown ," Grey weather, fog, limited visibility "
 2007-07-27 ,73.96,-14.1, , pusa hispida , , , , , , , , , , ,1, ice , Seen between 8:00 and 9:00 on large ice floes 
 2007-07-27 ,74.1833333333333,-13.9833333333333, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-27 ,74.0726666666667,-13.2316666666667, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-27 ,74.4666666666667,-13.2, , pusa hispida , , , , , , , , , , ,1, unknown , Also saw 8 terns 
 2007-07-27 ,74.213,-14.0616666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-27 ,73.9856666666667,-13.9191666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Bands of heavy ice with quite open areas between 
 2007-07-27 ,74.1833333333333,-13.85, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-27 ,74.4666666666667,-13.0166666666667, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-27 ,74.4666666666667,-13.0166666666667, , pusa hispida , , , , , , , , , , ,1, ice , Seal on the ice 
 2007-07-27 ,74.1131666666667,-13.2028333333333, , pusa hispida , , , , , , , , , , ,1, unknown , Also saw 1 little auk and a group of terns 
 2007-07-27 ,74.1856666666667,-13.3743333333333, , pusa hispida , , , , , , , , , , ,1, ice , Seal was on a large ice floe 
 2007-07-27 ,74.2266666666667,-13.96, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-27 ,74.4666666666667,-13.2, , pusa hispida , , , , , , , , , , ,1, ice , Seal on a small floe. Also saw arctic terns 
 2007-07-27 ,74.1101666666667,-13.2283333333333, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-27 ,74.1856666666667,-13.3743333333333, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-27 ,74.14,-13.305, , pusa hispida , , , , , , , , , , ,1, unknown , 
 2007-07-29 ,75.8433333333333,-10.465, , pusa hispida , , , , , , , , , , ,1, water ," Seal in the water. Also saw many lomvies, little auks, arctic terns, fulmar, kittiwake and old (1-2 weeks) polar bear tracks "
 2007-07-29 ,79.2750333333333,11.8933333333333, , pusa hispida , , , , , , , , , , ,1, , 
 2007-07-29 ,76.0818333333333,-9.01666666666667, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water. Also many little auks in this area. Very shallow area 
 2007-07-29 ,76.045,-9.28166666666667, , pusa hispida , , , , , , , , , , ,1, ice , Little seal on a 2x5 m ice floe. Also saw little auk 
 2007-07-30 ,77.15,-4.96666666666667, , pusa hispida , , , , , , , , , , ,1, unknown , Heavy fog 
 2007-07-30 ,76.985,-5.23333333333333, , pusa hispida , , , , , , , , , , ,1, water , Seal in the water 
 2007-07-30 ,76.985,-5.23333333333333, , pusa hispida , , , , , , , , , , ,1, unknown , Also saw 100-150 little auks 
 2007-07-30 ,77.4036666666667,-4.5925, , pusa hispida , , , , , , , , , , ,1, unknown , Heavy fog 
 2007-07-30 ,77.4311666666667,-4.538, , pusa hispida , , , , , , , , , , ,1, water , Heavy fog. Seals in the water 
 2007-07-30 ,77.2916666666667,-4.60283333333333, , pusa hispida , , , , , , , , , , ,1, unknown , Heavy fog. Also saw groups of little auks 
 2007-08-01 ,78.2546666666667,15.2366666666667, , pusa hispida , , , , , , , , , , ,1, , 
